candidate_id,composition,n_elements,Al,Co,Cr,Cu,Fe,Mn,Mo,Nb,Ni,Ti,V,W,composition_sum,valid_composition
CAND_04306,Co9.92Cr24.41Mn15.82Nb24.00Ni16.87Ti8.98,6,0.0,9.92,24.41,0.0,0.0,15.82,0.0,24.0,16.87,8.98,0.0,0.0,100.00000000000001,True
CAND_04307,Co8.59Cr15.73Mn23.23Mo12.85Nb23.02Ti16.58,6,0.0,8.59,15.73,0.0,0.0,23.23,12.85,23.02,0.0,16.58,0.0,0.0,100.0,True
CAND_04308,Al18.08Co14.81Cu37.96Mn13.95Mo15.20,5,18.08,14.81,0.0,37.96,0.0,13.95,15.2,0.0,0.0,0.0,0.0,0.0,100.0,True
CAND_04309,Cr29.26Fe23.32Ni21.14V26.28,4,0.0,0.0,29.26,0.0,23.32,0.0,0.0,0.0,21.14,0.0,26.28,0.0,100.0,True
CAND_04310,Al24.72Cu37.47Ni8.05W29.76,4,24.72,0.0,0.0,37.47,0.0,0.0,0.0,0.0,8.05,0.0,0.0,29.76,100.0,True
CAND_04311,Co12.27Cu19.32Ni27.14V25.60W15.67,5,0.0,12.27,0.0,19.32,0.0,0.0,0.0,0.0,27.14,0.0,25.6,15.67,100.00000000000001,True
CAND_04312,Cr14.17Cu20.85Ni18.96Ti28.74W17.28,5,0.0,0.0,14.17,20.85,0.0,0.0,0.0,0.0,18.96,28.74,0.0,17.28,100.0,True
CAND_04313,Al44.86Cu18.42Ni24.17W12.55,4,44.86,0.0,0.0,18.42,0.0,0.0,0.0,0.0,24.17,0.0,0.0,12.55,100.0,True
CAND_04314,Al28.46Cu14.41Mn15.26Ni17.49V11.13W13.25,6,28.46,0.0,0.0,14.41,0.0,15.26,0.0,0.0,17.49,0.0,11.13,13.25,100.0,True
CAND_04315,Cr19.89Cu19.93Fe30.67Nb9.86Ni19.65,5,0.0,0.0,19.89,19.93,30.67,0.0,0.0,9.86,19.65,0.0,0.0,0.0,100.0,True
CAND_04316,Cr8.42Fe26.54Mn41.22Ni23.82,4,0.0,0.0,8.42,0.0,26.54,41.22,0.0,0.0,23.82,0.0,0.0,0.0,100.0,True
CAND_04317,Co20.56Cu20.50Mo10.70Ni9.59W38.65,5,0.0,20.56,0.0,20.5,0.0,0.0,10.7,0.0,9.59,0.0,0.0,38.65,100.0,True
CAND_04318,Cr17.30Fe16.74Mn28.44Ni37.52,4,0.0,0.0,17.3,0.0,16.74,28.44,0.0,0.0,37.52,0.0,0.0,0.0,100.0,True
CAND_04319,Cr35.71Cu14.52Ti22.10W27.67,4,0.0,0.0,35.71,14.52,0.0,0.0,0.0,0.0,0.0,22.1,0.0,27.67,100.00000000000001,True
CAND_04320,Co8.24Cu15.68Mn19.27Ni8.20Ti19.98V28.63,6,0.0,8.24,0.0,15.68,0.0,19.27,0.0,0.0,8.2,19.98,28.63,0.0,100.0,True
CAND_04321,Al26.98Co5.10Fe22.60Mn38.85Nb6.47,5,26.98,5.1,0.0,0.0,22.6,38.85,0.0,6.47,0.0,0.0,0.0,0.0,100.0,True
CAND_04322,Co20.37Cr28.50Fe33.14W17.99,4,0.0,20.37,28.5,0.0,33.14,0.0,0.0,0.0,0.0,0.0,0.0,17.99,100.0,True
CAND_04323,Cr29.26Cu17.39Nb23.66Ti16.44V13.25,5,0.0,0.0,29.26,17.39,0.0,0.0,0.0,23.66,0.0,16.44,13.25,0.0,100.0,True
CAND_04324,Al19.83Co19.64Cr13.86Nb23.63Ni23.04,5,19.83,19.64,13.86,0.0,0.0,0.0,0.0,23.63,23.04,0.0,0.0,0.0,100.0,True
CAND_04325,Cr23.61Fe15.53Mo22.52Nb10.15W28.19,5,0.0,0.0,23.61,0.0,15.53,0.0,22.52,10.15,0.0,0.0,0.0,28.19,100.0,True
CAND_04326,Al5.52Co35.93Cu15.77Mn9.80Ni12.89V20.09,6,5.52,35.93,0.0,15.77,0.0,9.8,0.0,0.0,12.89,0.0,20.09,0.0,100.0,True
CAND_04327,Cr37.27Cu12.80Mn8.93Mo19.56V21.44,5,0.0,0.0,37.27,12.8,0.0,8.93,19.56,0.0,0.0,0.0,21.44,0.0,100.0,True
CAND_04328,Al28.26Fe7.24Nb8.72Ti25.52V8.28W21.98,6,28.26,0.0,0.0,0.0,7.24,0.0,0.0,8.72,0.0,25.52,8.28,21.98,100.0,True
CAND_04329,Co15.32Cu5.11Mn33.39Nb10.16Ni20.52Ti15.50,6,0.0,15.32,0.0,5.11,0.0,33.39,0.0,10.16,20.52,15.5,0.0,0.0,100.0,True
CAND_04330,Co15.01Cr23.44Cu12.92Fe25.79Ni15.84V7.00,6,0.0,15.01,23.44,12.92,25.79,0.0,0.0,0.0,15.84,0.0,7.0,0.0,100.0,True
CAND_04331,Co30.94Cr20.05Cu10.82Mn26.64Ni11.55,5,0.0,30.94,20.05,10.82,0.0,26.64,0.0,0.0,11.55,0.0,0.0,0.0,100.0,True
CAND_04332,Al41.35Fe10.13Mn9.26Nb21.96Ti17.30,5,41.35,0.0,0.0,0.0,10.13,9.26,0.0,21.96,0.0,17.3,0.0,0.0,100.0,True
CAND_04333,Cr25.50Cu39.06Nb19.68W15.76,4,0.0,0.0,25.5,39.06,0.0,0.0,0.0,19.68,0.0,0.0,0.0,15.76,100.00000000000001,True
CAND_04334,Co12.39Cr8.98Cu14.22Fe29.39Mn7.95V27.07,6,0.0,12.39,8.98,14.22,29.39,7.95,0.0,0.0,0.0,0.0,27.07,0.0,100.0,True
CAND_04335,Cr5.90Mn31.64Nb35.95Ti15.02V11.49,5,0.0,0.0,5.9,0.0,0.0,31.64,0.0,35.95,0.0,15.02,11.49,0.0,100.0,True
CAND_04336,Al44.96Mn32.69Ni14.53V7.82,4,44.96,0.0,0.0,0.0,0.0,32.69,0.0,0.0,14.53,0.0,7.82,0.0,100.0,True
CAND_04337,Co8.74Fe10.69Mn42.88Nb5.88Ni14.36W17.45,6,0.0,8.74,0.0,0.0,10.69,42.88,0.0,5.88,14.36,0.0,0.0,17.45,100.0,True
CAND_04338,Co27.08Cu16.38Mn29.62Mo6.34Ti7.32W13.26,6,0.0,27.08,0.0,16.38,0.0,29.62,6.34,0.0,0.0,7.32,0.0,13.26,100.00000000000001,True
CAND_04339,Al10.52Mo42.98Nb20.31Ni26.19,4,10.52,0.0,0.0,0.0,0.0,0.0,42.98,20.31,26.19,0.0,0.0,0.0,100.0,True
CAND_04340,Al11.56Co8.69Cr26.81Mn21.78Ti13.23V17.93,6,11.56,8.69,26.81,0.0,0.0,21.78,0.0,0.0,0.0,13.23,17.93,0.0,100.0,True
CAND_04341,Co14.95Fe34.20Mo28.10Nb11.71Ti11.04,5,0.0,14.95,0.0,0.0,34.2,0.0,28.1,11.71,0.0,11.04,0.0,0.0,100.0,True
CAND_04342,Cr11.88Fe5.14Mo28.97Nb13.34Ni29.28Ti11.39,6,0.0,0.0,11.88,0.0,5.14,0.0,28.97,13.34,29.28,11.39,0.0,0.0,100.0,True
CAND_04343,Al33.74Fe6.51Nb38.07W21.68,4,33.74,0.0,0.0,0.0,6.51,0.0,0.0,38.07,0.0,0.0,0.0,21.68,100.0,True
CAND_04344,Fe32.86Nb25.08Ti34.67V7.39,4,0.0,0.0,0.0,0.0,32.86,0.0,0.0,25.08,0.0,34.67,7.39,0.0,100.0,True
CAND_04345,Cu29.64Mn27.82Mo10.25V9.72W22.57,5,0.0,0.0,0.0,29.64,0.0,27.82,10.25,0.0,0.0,0.0,9.72,22.57,100.0,True
CAND_04346,Al11.90Fe43.24Mn9.10Mo8.47Ti27.29,5,11.9,0.0,0.0,0.0,43.24,9.1,8.47,0.0,0.0,27.29,0.0,0.0,100.0,True
CAND_04347,Al38.07Fe23.36Mn7.05Ni11.91V5.18W14.43,6,38.07,0.0,0.0,0.0,23.36,7.05,0.0,0.0,11.91,0.0,5.18,14.43,100.0,True
CAND_04348,Cr13.79Mn42.51Nb37.96Ni5.74,4,0.0,0.0,13.79,0.0,0.0,42.51,0.0,37.96,5.74,0.0,0.0,0.0,99.99999999999999,True
CAND_04349,Cu5.98Fe30.04Mn28.02Nb17.23Ni18.73,5,0.0,0.0,0.0,5.98,30.04,28.02,0.0,17.23,18.73,0.0,0.0,0.0,100.0,True
CAND_04350,Cr23.41Cu19.10Fe15.68Ni16.70V13.98W11.13,6,0.0,0.0,23.41,19.1,15.68,0.0,0.0,0.0,16.7,0.0,13.98,11.13,100.0,True
CAND_04351,Al32.90Cr29.10Nb18.03Ti10.80W9.17,5,32.9,0.0,29.1,0.0,0.0,0.0,0.0,18.03,0.0,10.8,0.0,9.17,100.0,True
CAND_04352,Al18.64Fe18.90Mn23.29Ti17.55V11.34W10.28,6,18.64,0.0,0.0,0.0,18.9,23.29,0.0,0.0,0.0,17.55,11.34,10.28,100.0,True
CAND_04353,Co28.66Cu22.43Fe9.36Mo10.13Ni20.15W9.27,6,0.0,28.66,0.0,22.43,9.36,0.0,10.13,0.0,20.15,0.0,0.0,9.27,99.99999999999999,True
CAND_04354,Cr17.21Cu10.57Fe20.72Mo44.80Ni6.70,5,0.0,0.0,17.21,10.57,20.72,0.0,44.8,0.0,6.7,0.0,0.0,0.0,100.0,True
CAND_04355,Co39.07Fe24.30Ni22.67W13.96,4,0.0,39.07,0.0,0.0,24.3,0.0,0.0,0.0,22.67,0.0,0.0,13.96,100.0,True
CAND_04356,Co5.19Cu37.78Nb14.48Ni14.50V17.50W10.55,6,0.0,5.19,0.0,37.78,0.0,0.0,0.0,14.48,14.5,0.0,17.5,10.55,100.0,True
CAND_04357,Mo12.15Nb23.74Ti22.41W41.70,4,0.0,0.0,0.0,0.0,0.0,0.0,12.15,23.74,0.0,22.41,0.0,41.7,100.0,True
CAND_04358,Al16.31Cr20.42Fe38.16Mo25.11,4,16.31,0.0,20.42,0.0,38.16,0.0,25.11,0.0,0.0,0.0,0.0,0.0,100.0,True
CAND_04359,Al28.23Co12.97Ni25.74Ti24.55V8.51,5,28.23,12.97,0.0,0.0,0.0,0.0,0.0,0.0,25.74,24.55,8.51,0.0,100.0,True
CAND_04360,Cr27.09Fe8.45Mo26.92Nb20.50Ti17.04,5,0.0,0.0,27.09,0.0,8.45,0.0,26.92,20.5,0.0,17.04,0.0,0.0,100.0,True
CAND_04361,Al27.55Cu24.38Fe16.67Nb8.56Ti22.84,5,27.55,0.0,0.0,24.38,16.67,0.0,0.0,8.56,0.0,22.84,0.0,0.0,100.0,True
CAND_04362,Co20.86Nb12.00Ni17.42Ti7.87V9.78W32.07,6,0.0,20.86,0.0,0.0,0.0,0.0,0.0,12.0,17.42,7.87,9.78,32.07,100.0,True
CAND_04363,Co37.55Cu13.93Fe41.28Mn7.24,4,0.0,37.55,0.0,13.93,41.28,7.24,0.0,0.0,0.0,0.0,0.0,0.0,99.99999999999999,True
CAND_04364,Co25.30Mo16.90Ni15.30Ti9.46V33.04,5,0.0,25.3,0.0,0.0,0.0,0.0,16.9,0.0,15.3,9.46,33.04,0.0,100.0,True
CAND_04365,Al36.44Co12.26Cr14.64Cu13.95Mo22.71,5,36.44,12.26,14.64,13.95,0.0,0.0,22.71,0.0,0.0,0.0,0.0,0.0,100.0,True
CAND_04366,Cr18.24Mo40.85Ni18.31W22.60,4,0.0,0.0,18.24,0.0,0.0,0.0,40.85,0.0,18.31,0.0,0.0,22.6,100.0,True
CAND_04367,Al23.99Cr44.48Ni23.42Ti8.11,4,23.99,0.0,44.48,0.0,0.0,0.0,0.0,0.0,23.42,8.11,0.0,0.0,100.0,True
CAND_04368,Al16.48Cu27.03Fe8.10Nb39.11W9.28,5,16.48,0.0,0.0,27.03,8.1,0.0,0.0,39.11,0.0,0.0,0.0,9.28,100.0,True
CAND_04369,Cu43.84Mo6.74Ni22.36Ti10.34V16.72,5,0.0,0.0,0.0,43.84,0.0,0.0,6.74,0.0,22.36,10.34,16.72,0.0,100.0,True
CAND_04370,Al22.42Cr16.82Fe12.93Mo10.66Ni18.44W18.73,6,22.42,0.0,16.82,0.0,12.93,0.0,10.66,0.0,18.44,0.0,0.0,18.73,100.0,True
CAND_04371,Al36.49Co19.97Cr24.13Ni8.49Ti10.92,5,36.49,19.97,24.13,0.0,0.0,0.0,0.0,0.0,8.49,10.92,0.0,0.0,100.0,True
CAND_04372,Al16.10Cu10.21Mn13.41Mo9.21Ni29.48W21.59,6,16.1,0.0,0.0,10.21,0.0,13.41,9.21,0.0,29.48,0.0,0.0,21.59,100.0,True
CAND_04373,Co10.80Cu27.61Mo30.01Ni31.58,4,0.0,10.8,0.0,27.61,0.0,0.0,30.01,0.0,31.58,0.0,0.0,0.0,100.0,True
CAND_04374,Al11.61Co9.21Cr12.31Fe22.57Nb44.30,5,11.61,9.21,12.31,0.0,22.57,0.0,0.0,44.3,0.0,0.0,0.0,0.0,100.0,True
CAND_04375,Co8.47Cr16.05Cu14.53Mn42.41Nb18.54,5,0.0,8.47,16.05,14.53,0.0,42.41,0.0,18.54,0.0,0.0,0.0,0.0,100.0,True
CAND_04376,Al17.75Co22.67Cr20.42Cu5.01Ti34.15,5,17.75,22.67,20.42,5.01,0.0,0.0,0.0,0.0,0.0,34.15,0.0,0.0,100.0,True
CAND_04377,Al23.21Fe30.45Mn9.21Ni37.13,4,23.21,0.0,0.0,0.0,30.45,9.21,0.0,0.0,37.13,0.0,0.0,0.0,100.0,True
CAND_04378,Cu19.31Mn43.64Mo19.89Nb17.16,4,0.0,0.0,0.0,19.31,0.0,43.64,19.89,17.16,0.0,0.0,0.0,0.0,100.0,True
CAND_04379,Al21.30Co34.49Cr12.12Cu18.01Ti14.08,5,21.3,34.49,12.12,18.01,0.0,0.0,0.0,0.0,0.0,14.08,0.0,0.0,100.00000000000001,True
CAND_04380,Cu7.02Fe40.08Mn5.89Ti15.17V17.94W13.90,6,0.0,0.0,0.0,7.02,40.08,5.89,0.0,0.0,0.0,15.17,17.94,13.9,100.0,True
CAND_04381,Co19.91Cr17.54Cu23.21W39.34,4,0.0,19.91,17.54,23.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.34,100.0,True
CAND_04382,Co40.54Cr8.02Fe13.02Mn16.81Ti21.61,5,0.0,40.54,8.02,0.0,13.02,16.81,0.0,0.0,0.0,21.61,0.0,0.0,100.0,True
CAND_04383,Al24.53Co33.13Mo32.27V10.07,4,24.53,33.13,0.0,0.0,0.0,0.0,32.27,0.0,0.0,0.0,10.07,0.0,100.0,True
CAND_04384,Al39.80Fe20.47Mo11.61V28.12,4,39.8,0.0,0.0,0.0,20.47,0.0,11.61,0.0,0.0,0.0,28.12,0.0,100.0,True
CAND_04385,Cr33.37Mo9.23Nb18.17Ti39.23,4,0.0,0.0,33.37,0.0,0.0,0.0,9.23,18.17,0.0,39.23,0.0,0.0,100.0,True
CAND_04386,Al13.84Co13.83Fe27.40Mo31.85Ni13.08,5,13.84,13.83,0.0,0.0,27.4,0.0,31.85,0.0,13.08,0.0,0.0,0.0,100.0,True
CAND_04387,Al24.24Nb21.99Ti13.85W39.92,4,24.24,0.0,0.0,0.0,0.0,0.0,0.0,21.99,0.0,13.85,0.0,39.92,100.0,True
CAND_04388,Al42.30Cr17.43Fe17.90Mo13.68Ti8.69,5,42.3,0.0,17.43,0.0,17.9,0.0,13.68,0.0,0.0,8.69,0.0,0.0,100.0,True
CAND_04389,Al26.27Cr24.24Mn28.32Nb21.17,4,26.27,0.0,24.24,0.0,0.0,28.32,0.0,21.17,0.0,0.0,0.0,0.0,100.0,True
CAND_04390,Al34.45Cu13.18Nb22.61Ti29.76,4,34.45,0.0,0.0,13.18,0.0,0.0,0.0,22.61,0.0,29.76,0.0,0.0,100.00000000000001,True
CAND_04391,Al5.98Co14.88Cr10.15Fe32.75Mo10.51V25.73,6,5.98,14.88,10.15,0.0,32.75,0.0,10.51,0.0,0.0,0.0,25.73,0.0,100.0,True
CAND_04392,Cu44.18Mn6.93Mo22.12Nb12.31W14.46,5,0.0,0.0,0.0,44.18,0.0,6.93,22.12,12.31,0.0,0.0,0.0,14.46,100.0,True
CAND_04393,Co25.13Ni29.38V14.35W31.14,4,0.0,25.13,0.0,0.0,0.0,0.0,0.0,0.0,29.38,0.0,14.35,31.14,100.0,True
CAND_04394,Cr12.61Cu16.91Mo12.58Ni22.88W35.02,5,0.0,0.0,12.61,16.91,0.0,0.0,12.58,0.0,22.88,0.0,0.0,35.02,100.0,True
CAND_04395,Co27.58Cr9.67Cu21.87Mo40.88,4,0.0,27.58,9.67,21.87,0.0,0.0,40.88,0.0,0.0,0.0,0.0,0.0,100.0,True
CAND_04396,Co5.09Cr17.14Mn7.15Nb22.63Ni36.57V11.42,6,0.0,5.09,17.14,0.0,0.0,7.15,0.0,22.63,36.57,0.0,11.42,0.0,100.00000000000001,True
CAND_04397,Co5.93Cr34.43Mn17.14Mo7.63Nb11.82V23.05,6,0.0,5.93,34.43,0.0,0.0,17.14,7.63,11.82,0.0,0.0,23.05,0.0,99.99999999999999,True
CAND_04398,Fe27.84Mn13.74Mo15.39W43.03,4,0.0,0.0,0.0,0.0,27.84,13.74,15.39,0.0,0.0,0.0,0.0,43.03,100.0,True
CAND_04399,Cr21.87Mo19.51Ni33.27V25.35,4,0.0,0.0,21.87,0.0,0.0,0.0,19.51,0.0,33.27,0.0,25.35,0.0,100.0,True
CAND_04400,Cr24.88Fe17.47Nb16.03Ni41.62,4,0.0,0.0,24.88,0.0,17.47,0.0,0.0,16.03,41.62,0.0,0.0,0.0,100.0,True
CAND_04401,Co6.97Cr10.03Mn38.61Ni44.39,4,0.0,6.97,10.03,0.0,0.0,38.61,0.0,0.0,44.39,0.0,0.0,0.0,100.0,True
CAND_04402,Co18.32Cu29.68Nb19.73W32.27,4,0.0,18.32,0.0,29.68,0.0,0.0,0.0,19.73,0.0,0.0,0.0,32.27,100.0,True
CAND_04403,Co25.10Mo30.00Ni35.44Ti9.46,4,0.0,25.1,0.0,0.0,0.0,0.0,30.0,0.0,35.44,9.46,0.0,0.0,100.0,True
CAND_04404,Co9.79Cu18.99Fe25.51Mn17.89Mo8.25Nb19.57,6,0.0,9.79,0.0,18.99,25.51,17.89,8.25,19.57,0.0,0.0,0.0,0.0,100.0,True
CAND_04405,Mo13.07Ni18.13Ti37.93W30.87,4,0.0,0.0,0.0,0.0,0.0,0.0,13.07,0.0,18.13,37.93,0.0,30.87,100.0,True
CAND_04406,Al9.17Mo12.58Nb39.40Ni10.30V21.88W6.67,6,9.17,0.0,0.0,0.0,0.0,0.0,12.58,39.4,10.3,0.0,21.88,6.67,100.0,True
CAND_04407,Al17.27Cu10.86Nb31.00W40.87,4,17.27,0.0,0.0,10.86,0.0,0.0,0.0,31.0,0.0,0.0,0.0,40.87,100.0,True
CAND_04408,Al37.10Co16.92Cr8.97Mo21.07Ni15.94,5,37.1,16.92,8.97,0.0,0.0,0.0,21.07,0.0,15.94,0.0,0.0,0.0,100.0,True
CAND_04409,Mn5.39Nb20.21Ni20.08Ti41.06W13.26,5,0.0,0.0,0.0,0.0,0.0,5.39,0.0,20.21,20.08,41.06,0.0,13.26,100.00000000000001,True
CAND_04410,Mn40.06Mo19.98Nb6.49W33.47,4,0.0,0.0,0.0,0.0,0.0,40.06,19.98,6.49,0.0,0.0,0.0,33.47,100.0,True
CAND_04411,Al43.46Co25.13Cr8.12Fe23.29,4,43.46,25.13,8.12,0.0,23.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,True
CAND_04412,Co14.45Cr18.09Mn10.82Ni17.07V13.89W25.68,6,0.0,14.45,18.09,0.0,0.0,10.82,0.0,0.0,17.07,0.0,13.89,25.68,100.0,True
CAND_04413,Al26.36Co20.87Cu7.32Mn25.85Nb19.60,5,26.36,20.87,0.0,7.32,0.0,25.85,0.0,19.6,0.0,0.0,0.0,0.0,100.0,True
CAND_04414,Cr11.92Cu9.54Mn11.52Ti41.02W26.00,5,0.0,0.0,11.92,9.54,0.0,11.52,0.0,0.0,0.0,41.02,0.0,26.0,100.0,True
CAND_04415,Co29.23Cr7.03Cu17.62Nb10.31Ni13.50V22.31,6,0.0,29.23,7.03,17.62,0.0,0.0,0.0,10.31,13.5,0.0,22.31,0.0,100.0,True
CAND_04416,Cr29.63Fe26.19Mo9.15Ti9.22W25.81,5,0.0,0.0,29.63,0.0,26.19,0.0,9.15,0.0,0.0,9.22,0.0,25.81,100.0,True
CAND_04417,Cu26.32Mo8.25Ni33.39V32.04,4,0.0,0.0,0.0,26.32,0.0,0.0,8.25,0.0,33.39,0.0,32.04,0.0,100.0,True
CAND_04418,Al18.78Mn15.45V26.44W39.33,4,18.78,0.0,0.0,0.0,0.0,15.45,0.0,0.0,0.0,0.0,26.44,39.33,100.0,True
CAND_04419,Co21.38Cu21.58Fe34.02Nb7.40Ti15.62,5,0.0,21.38,0.0,21.58,34.02,0.0,0.0,7.4,0.0,15.62,0.0,0.0,100.0,True
CAND_04420,Al26.65Co37.72Cr10.54Ti25.09,4,26.65,37.72,10.54,0.0,0.0,0.0,0.0,0.0,0.0,25.09,0.0,0.0,100.0,True
CAND_04421,Al9.96Fe16.68Nb40.18V33.18,4,9.96,0.0,0.0,0.0,16.68,0.0,0.0,40.18,0.0,0.0,33.18,0.0,100.0,True
CAND_04422,Al12.90Cr8.75Cu10.74Ti21.87V24.62W21.12,6,12.9,0.0,8.75,10.74,0.0,0.0,0.0,0.0,0.0,21.87,24.62,21.12,100.00000000000001,True
CAND_04423,Al16.53Co9.04Cr38.93Nb19.09Ni5.11Ti11.30,6,16.53,9.04,38.93,0.0,0.0,0.0,0.0,19.09,5.11,11.3,0.0,0.0,100.0,True
CAND_04424,Al6.62Co15.20Cr11.93Mn8.56Nb36.31Ni21.38,6,6.62,15.2,11.93,0.0,0.0,8.56,0.0,36.31,21.38,0.0,0.0,0.0,100.0,True
CAND_04425,Cr10.59Nb37.41Ni35.50Ti16.50,4,0.0,0.0,10.59,0.0,0.0,0.0,0.0,37.41,35.5,16.5,0.0,0.0,100.0,True
CAND_04426,Cr10.69Cu22.51Fe15.35Mo15.18V26.90W9.37,6,0.0,0.0,10.69,22.51,15.35,0.0,15.18,0.0,0.0,0.0,26.9,9.37,100.0,True
CAND_04427,Co7.54Nb25.34Ti27.11V40.01,4,0.0,7.54,0.0,0.0,0.0,0.0,0.0,25.34,0.0,27.11,40.01,0.0,100.0,True
CAND_04428,Cr21.89Cu9.90Ni29.20Ti18.96V20.05,5,0.0,0.0,21.89,9.9,0.0,0.0,0.0,0.0,29.2,18.96,20.05,0.0,99.99999999999999,True
CAND_04429,Co12.65Fe28.80Nb40.68V17.87,4,0.0,12.65,0.0,0.0,28.8,0.0,0.0,40.68,0.0,0.0,17.87,0.0,100.0,True
CAND_04430,Al18.15Co30.82Mn16.44Nb20.04W14.55,5,18.15,30.82,0.0,0.0,0.0,16.44,0.0,20.04,0.0,0.0,0.0,14.55,99.99999999999999,True
CAND_04431,Nb35.54Ni16.99V39.51W7.96,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.54,16.99,0.0,39.51,7.96,99.99999999999999,True
CAND_04432,Fe22.92Mn25.44Ni29.16Ti22.48,4,0.0,0.0,0.0,0.0,22.92,25.44,0.0,0.0,29.16,22.48,0.0,0.0,100.0,True
CAND_04433,Al8.70Cr11.91Mn28.63Ti23.61V21.93W5.22,6,8.7,0.0,11.91,0.0,0.0,28.63,0.0,0.0,0.0,23.61,21.93,5.22,100.0,True
CAND_04434,Cr40.86Mn26.47Ni6.36V26.31,4,0.0,0.0,40.86,0.0,0.0,26.47,0.0,0.0,6.36,0.0,26.31,0.0,100.0,True
CAND_04435,Cu16.32Nb37.85Ni23.14Ti6.98W15.71,5,0.0,0.0,0.0,16.32,0.0,0.0,0.0,37.85,23.14,6.98,0.0,15.71,100.0,True
CAND_04436,Al10.57Cr28.83Fe11.26Mo12.64Nb25.48Ti11.22,6,10.57,0.0,28.83,0.0,11.26,0.0,12.64,25.48,0.0,11.22,0.0,0.0,100.0,True
CAND_04437,Al8.80Fe24.20Mn24.08V17.24W25.68,5,8.8,0.0,0.0,0.0,24.2,24.08,0.0,0.0,0.0,0.0,17.24,25.68,100.0,True
CAND_04438,Al36.84Cr30.36Mo5.06Ni16.10Ti11.64,5,36.84,0.0,30.36,0.0,0.0,0.0,5.06,0.0,16.1,11.64,0.0,0.0,100.00000000000001,True
CAND_04439,Al12.83Mo11.44Nb6.70Ni23.76V35.92W9.35,6,12.83,0.0,0.0,0.0,0.0,0.0,11.44,6.7,23.76,0.0,35.92,9.35,100.0,True
CAND_04440,Co11.99Cr32.77Mo17.21Ti38.03,4,0.0,11.99,32.77,0.0,0.0,0.0,17.21,0.0,0.0,38.03,0.0,0.0,100.0,True
CAND_04441,Al36.23Cr13.58Mo12.78Nb27.49V9.92,5,36.23,0.0,13.58,0.0,0.0,0.0,12.78,27.49,0.0,0.0,9.92,0.0,100.0,True
CAND_04442,Al19.71Cr32.85Mn23.58Nb15.63V8.23,5,19.71,0.0,32.85,0.0,0.0,23.58,0.0,15.63,0.0,0.0,8.23,0.0,100.0,True
CAND_04443,Cu33.39Fe10.72Mo39.92Ti8.26V7.71,5,0.0,0.0,0.0,33.39,10.72,0.0,39.92,0.0,0.0,8.26,7.71,0.0,100.0,True
CAND_04444,Co21.27Fe10.70Mo7.05Ni30.53Ti12.32V18.13,6,0.0,21.27,0.0,0.0,10.7,0.0,7.05,0.0,30.53,12.32,18.13,0.0,100.0,True
CAND_04445,Al8.32Cu23.87Mo21.16Nb28.16V18.49,5,8.32,0.0,0.0,23.87,0.0,0.0,21.16,28.16,0.0,0.0,18.49,0.0,99.99999999999999,True
CAND_04446,Co5.17Mn7.85Mo30.73Ti31.11V25.14,5,0.0,5.17,0.0,0.0,0.0,7.85,30.73,0.0,0.0,31.11,25.14,0.0,100.0,True
CAND_04447,Al30.74Cr20.78Mo31.90W16.58,4,30.74,0.0,20.78,0.0,0.0,0.0,31.9,0.0,0.0,0.0,0.0,16.58,99.99999999999999,True
CAND_04448,Al16.84Cu13.21Mo19.30Nb14.58Ni6.66Ti29.41,6,16.84,0.0,0.0,13.21,0.0,0.0,19.3,14.58,6.66,29.41,0.0,0.0,100.0,True
CAND_04449,Co11.81Cu23.04Fe13.11Ni10.56Ti20.45W21.03,6,0.0,11.81,0.0,23.04,13.11,0.0,0.0,0.0,10.56,20.45,0.0,21.03,100.0,True
CAND_04450,Co15.80Cr12.43Nb7.62Ti5.75V39.29W19.11,6,0.0,15.8,12.43,0.0,0.0,0.0,0.0,7.62,0.0,5.75,39.29,19.11,100.0,True
CAND_04451,Co18.34Cr36.31Cu16.95Fe28.40,4,0.0,18.34,36.31,16.95,28.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,True
CAND_04452,Al30.88Cu22.55Mn29.99Ti16.58,4,30.88,0.0,0.0,22.55,0.0,29.99,0.0,0.0,0.0,16.58,0.0,0.0,100.0,True
CAND_04453,Al31.48Cr6.36Mn5.52Ni26.13Ti18.36W12.15,6,31.48,0.0,6.36,0.0,0.0,5.52,0.0,0.0,26.13,18.36,0.0,12.15,100.0,True
CAND_04454,Al28.25Fe26.66Nb20.51Ni6.50Ti18.08,5,28.25,0.0,0.0,0.0,26.66,0.0,0.0,20.51,6.5,18.08,0.0,0.0,100.0,True
CAND_04455,Al16.04Co5.67Mo23.16Nb10.12Ti35.11W9.90,6,16.04,5.67,0.0,0.0,0.0,0.0,23.16,10.12,0.0,35.11,0.0,9.9,100.0,True
CAND_04456,Al9.77Cr26.12Mo41.03Ni12.46W10.62,5,9.77,0.0,26.12,0.0,0.0,0.0,41.03,0.0,12.46,0.0,0.0,10.62,100.0,True
CAND_04457,Co35.70Mo16.28Ni6.43V24.45W17.14,5,0.0,35.7,0.0,0.0,0.0,0.0,16.28,0.0,6.43,0.0,24.45,17.14,100.0,True
